timestep_index,time_fs,state_54_eV,state_55_eV,state_56_eV,state_57_eV,state_58_eV,state_59_eV,state_60_eV,state_61_eV,state_62_eV
13826,50.16524054,-6.923672376581053,-6.1503737375802014,-5.9944927990247745,-5.686269715489335,-2.468270097399435,-2.3517273011746913,-1.3718400139545626,-0.9721456560195937,-0.8583965763484879
13831,50.18338218,-6.923003920020109,-6.1497580443955195,-5.9952254320685165,-5.6853869812940285,-2.4679198414009735,-2.349597495798397,-1.3710812101778145,-0.9727191786121249,-0.8579171821840557
13836,50.20152381,-6.922339020225861,-6.14914269883913,-5.9959561879642616,-5.684507901581107,-2.467569816515711,-2.3474640088044048,-1.37032683708421,-0.9733130782688286,-0.8574269849349127
13841,50.21966544,-6.921677800376669,-6.148527941737539,-5.9966850598103045,-5.683632605046675,-2.4672199512113995,-2.3453269218605333,-1.3695769123660797,-0.9739276823483964,-0.8569261879569814
13846,50.23780707,-6.921020386227673,-6.1479141128314145,-5.997412060012196,-5.682761249083177,-2.466870148059677,-2.3431862768965144,-1.3688314601853522,-0.9745631358388672,-0.8564150064217684
13851,50.2559487,-6.9203668932405895,-6.147301614722419,-5.998137217308211,-5.681893990355977,-2.466520309903697,-2.341042098823078,-1.3680905204760487,-0.9752197010208964,-0.8558936830559005
13856,50.27409034,-6.919717404941087,-6.146690839315486,-5.998860597872116,-5.68103094848442,-2.4661703838436826,-2.338894391820775,-1.3673541729329042,-0.9758973948290128,-0.8553624712642369
13861,50.29223197,-6.919071956418862,-6.146082092159377,-5.999582283893423,-5.6801721878697515,-2.4658203526078615,-2.3367431662392217,-1.3666225345721856,-0.9765966206258768,-0.8548216262228483
13866,50.3103736,-6.918430523528416,-6.145475544634743,-6.000302358071878,-5.679317741122566,-2.4654702323954107,-2.3345884348915322,-1.3658957435689028,-0.9773178640540274,-0.8542713612555596
13871,50.32851523,-6.917793032183413,-6.144871211698658,-6.001020882348191,-5.678467600063116,-2.4651200562017217,-2.3324301945459314,-1.3651739512754468,-0.9780616983797145,-0.8537118655425441
13876,50.34665686,-6.917159375620989,-6.144268962645466,-6.001737910975364,-5.677621750990206,-2.4647698738370925,-2.3302684529090474,-1.3644573135621711,-0.9788288490397267,-0.8531433234042842
13881,50.36479849,-6.916529430475366,-6.143668570790191,-6.0024534703618295,-5.6767801877203965,-2.464419713163755,-2.328103245175638,-1.363745998918418,-0.9796200461823863,-0.8525659140145587
13886,50.38294013,-6.915903073331498,-6.143069747942436,-6.003167571424654,-5.6759428977122415,-2.464069618483219,-2.32593464996529,-1.3630401622221215,-0.9804360577194303,-0.8519798465612586
13891,50.40108176,-6.9152801994577695,-6.142472226827822,-6.003880222231896,-5.675109852514991,-2.463719658561939,-2.3237628101729193,-1.3623399744500981,-0.9812775770179948,-0.8513853538454816
13896,50.41922339,-6.914660746942267,-6.141875821026972,-6.004591414602089,-5.674280991862814,-2.46336993888205,-2.321587938101913,-1.3616455601190656,-0.9821452320239575,-0.8507827073786122
13901,50.43736502,-6.914044691512233,-6.14128044580897,-6.005301130616323,-5.673456255162015,-2.4630205904393265,-2.3194102901604503,-1.3609570171213397,-0.9830395303547432,-0.8501721841713954
13906,50.45550665,-6.913432048326227,-6.140686131281114,-6.006009329964273,-5.672635586458973,-2.4626717578003596,-2.3172301529067902,-1.360274398356674,-0.9839608655927138,-0.8495540662206534
13911,50.47364829,-6.91282283767501,-6.140092975354933,-6.006715959575649,-5.671818947132883,-2.4623235849769993,-2.3150477802406804,-1.3595977317617556,-0.9849095476807834,-0.8489286033239037
13916,50.49178992,-6.912217089497973,-6.139501136689185,-6.007420948331549,-5.671006346759824,-2.461976179110879,-2.312863409028831,-1.358927047277477,-0.9858857113327935,-0.848296051522077
13921,50.50993155,-6.911614810962319,-6.138910821225365,-6.008124230393848,-5.670197837474301,-2.461629606772656,-2.31067719286114,-1.358262398295839,-0.9868894179121066,-0.8476566260889513
13926,50.52807318,-6.911015976495788,-6.138322268735859,-6.0088257289069,-5.669393521971743,-2.4612838812816933,-2.3084892643922177,-1.357603877839007,-0.9879206771471819,-0.8470105491054811
13931,50.54621481,-6.91042052724626,-6.1377357148279135,-6.009525365905694,-5.66859354456725,-2.4609389710684035,-2.3062997214631884,-1.3569516346561572,-0.9889794380413183,-0.8463580392387475
13936,50.56435645,-6.909828379935511,-6.13715136664338,-6.01022305738418,-5.667798090838103,-2.4605947932364454,-2.3041086655753307,-1.3563058510548134,-0.9900655613832098,-0.845699330732339
13941,50.58249808,-6.909239439709558,-6.136569353373622,-6.0109187239847435,-5.667007361327344,-2.4602512503059604,-2.3019162271958638,-1.3556667461185563,-0.9911789355379071,-0.8450347012365187
13946,50.60063971,-6.908653612488587,-6.135989744020623,-6.011612280276084,-5.6662215440423775,-2.4599082456064427,-2.299722553937823,-1.3550345237415191,-0.992319640130688,-0.8443644373606152
13951,50.61878134,-6.908070808762289,-6.135412540419453,-6.012303657062919,-5.665440769905983,-2.4595657280506056,-2.2975278052285515,-1.3544093738972263,-0.9934874037739859,-0.8436888358589066
13956,50.63692297,-6.90749092549885,-6.134837732672819,-6.012992793243715,-5.664665121013541,-2.459223665709148,-2.2953321289888797,-1.3537914398476563,-0.9946823901473393,-0.8430081852581185
13961,50.65506461,-6.906913852437078,-6.134265344812669,-6.0136796307314295,-5.663894632441618,-2.458882046428092,-2.2931356694247502,-1.3531808504205929,-0.9959047898864932,-0.8423227148976727
13966,50.67320624,-6.906339489718056,-6.133695481530366,-6.014364143326332,-5.663129333208669,-2.4585408897742558,-2.290938559298428,-1.352577683629932,-0.9971543934124264,-0.8416326303592714
13971,50.69134787,-6.9057676090320745,-6.133128221897497,-6.0150462450585485,-5.6623691710763495,-2.458200145657923,-2.2887408135666933,-1.3519819575487089,-0.998431186920672,-0.8409380008673403
13976,50.7094895,-6.905198061700576,-6.132563744565118,-6.0157259266634275,-5.661614167081345,-2.457859825761529,-2.2865424959790346,-1.351393738944841,-0.9997351861364273,-0.8402389387628519
13981,50.72763113,-6.904630668914736,-6.132002124879853,-6.016403158660389,-5.6608643305765565,-2.457519914674792,-2.284343619774619,-1.3508130629719672,-1.0010662990114707,-0.8395355055236512
13986,50.74577276,-6.904065267912812,-6.131443350236146,-6.017077917327072,-5.6601196904595525,-2.457180364519521,-2.282144189685354,-1.3502399522514763,-1.0024244614084445,-0.8388277983002022
13991,50.7639144,-6.903501714646267,-6.130887293834224,-6.017750176814472,-5.659380287272143,-2.4568411246445447,-2.279944233910751,-1.3496744351166063,-1.0038096210876815,-0.8381159338411904
13996,50.78205603,-6.902939888774589,-6.130333796756078,-6.01841992604519,-5.658646170044834,-2.4565021307256103,-2.2777437997158434,-1.3491165866155752,-1.0052217775982983,-0.8374000837219098
14001,50.80019766,-6.902379660578587,-6.129782700886039,-6.01908715808581,-5.657917387329578,-2.456163321842386,-2.2755429689279656,-1.348566502851888,-1.0066609764767076,-0.8366804700599546
14006,50.81833929,-6.901820896310718,-6.129233943903854,-6.019751879612448,-5.657193978229473,-2.4558246406212434,-2.273341849290169,-1.3480243049348957,-1.008127205657737,-0.8359573436593879
14011,50.83648092,-6.901263448090676,-6.128687583403053,-6.020414119511792,-5.656475988543966,-2.455486030030835,-2.2711405474858215,-1.3474901228202985,-1.0096205069544897,-0.8352309532227415
14016,50.85462256,-6.900707142610044,-6.128143811619901,-6.021073924946242,-5.655763430298244,-2.4551474613931465,-2.2689391471555176,-1.3469641049337686,-1.0111407719601513,-0.8345015391432044
14021,50.87276419,-6.900151799306393,-6.127602887895747,-6.0217313820607306,-5.6550563061845756,-2.454808934166411,-2.2667376942289867,-1.346446427865054,-1.0126879462115752,-0.8337693007924506
14026,50.89090582,-6.899597201760465,-6.127065100024134,-6.022386608442625,-5.654354607115528,-2.454470467801929,-2.2645361749154342,-1.3459372721863918,-1.0142620292135598,-0.8330343994387326
14031,50.90904745,-6.899043133585218,-6.126530668524307,-6.0230397408232665,-5.653658323990157,-2.454132091080482,-2.26233455606201,-1.3454368424280554,-1.0158629959206262,-0.8322969341389468
14036,50.92718908,-6.898489389079656,-6.12599971773102,-6.023690909517719,-5.652967439517199,-2.453793853714266,-2.2601328113552106,-1.3449453391726447,-1.0174908193656036,-0.831556985787915
14041,50.94533072,-6.897935795564586,-6.125472234062628,-6.024340226398068,-5.652281927290978,-2.453455828235324,-2.25793093645105,-1.3444629546601996,-1.0191454329145921,-0.830814633414623
14046,50.96347235,-6.897382222534205,-6.12494812000284,-6.02498776710646,-5.651601750313673,-2.453118114372137,-2.2557289580954567,-1.3439898592068802,-1.0208267059056866,-0.8300699737943977
14051,50.98161398,-6.896828593489724,-6.124427233915918,-6.025633563862762,-5.650926872011717,-2.4527808047401316,-2.253526933041828,-1.34352617786098,-1.02253433590261,-0.8293231567146709
14056,50.99975561,-6.896274879350037,-6.123909473429756,-6.026277606406021,-5.650257252667189,-2.4524440077397274,-2.2513249507514073,-1.3430720189015124,-1.0242678399867529,-0.8285743625556758
14061,51.01789724,-6.895721093226257,-6.1233948085846555,-6.026919849104575,-5.649592865463361,-2.4521078311957747,-2.249123113244242,-1.3426274476913667,-1.0260266134568026,-0.8278237682450156
14066,51.03603888,-6.895167262108466,-6.122883320591038,-6.027560212999129,-5.64893367543131,-2.45177239650682,-2.2469215465510746,-1.3421925448122796,-1.027809866638642,-0.8270715457365218
14071,51.05418051,-6.894613410481376,-6.122375181736978,-6.0281985820086295,-5.648279670626407,-2.4514378211490313,-2.2447203881375475,-1.3417673710642413,-1.0296170062415684,-0.8263178054755649
14076,51.07232214,-6.894059547244425,-6.121870608312881,-6.028834822773993,-5.647630851535141,-2.4511041998504823,-2.24251978633233,-1.341351979693071,-1.0314465857428594,-0.8255625644530679
14081,51.09046377,-6.893505620158151,-6.121369857949467,-6.029468770391405,-5.646987233039427,-2.4507715716203875,-2.240319868796291,-1.3409464609444226,-1.033298028879363,-0.8248058177305762
14086,51.1086054,-6.8929515596797515,-6.120873197688135,-6.030100253322472,-5.646348843842587,-2.45043991503363,-2.2381207467850306,-1.3405508853858306,-1.0351705272657339,-0.824047475251614
14091,51.12674703,-6.8923972617689975,-6.120380879749127,-6.030729092876832,-5.645715710874935,-2.450109144245006,-2.235922497705065,-1.3401653193460115,-1.037063531236128,-0.8232874152438256
14096,51.14488867,-6.891842597538543,-6.119893115856114,-6.031355134571282,-5.645087845568407,-2.449779151287536,-2.233725149105538,-1.3397898409948288,-1.038976156364299,-0.8225254831689471
14101,51.1630303,-6.891287461923667,-6.119410102632747,-6.031978241750647,-5.644465223901609,-2.4494498341763493,-2.2315287024330583,-1.339424516415402,-1.0409078830634255,-0.8217615257594704
14106,51.18117193,-6.890731779819198,-6.118932002057947,-6.032598289957921,-5.643847785213892,-2.449121151653823,-2.2293331816136512,-1.3390694264721328,-1.0428582283557237,-0.8209954257133292
14111,51.19931356,-6.890175510988528,-6.118458946551607,-6.033215162313126,-5.643235433214105,-2.448793133805417,-2.2271386401261695,-1.3387246613551638,-1.0448266590946191,-0.8202270983600439
14116,51.21745519,-6.889618647663533,-6.11799103107787,-6.033828734507758,-5.64262807389933,-2.4484658638330266,-2.224945181708517,-1.338390353921667,-1.0468126707867003,-0.819456495527186
14121,51.23559683,-6.889061192224078,-6.117528287890959,-6.034438898323989,-5.642025650145405,-2.448139463138436,-2.2227529571829705,-1.3380666891427646,-1.0488158221442168,-0.8186836078221943
14126,51.25373846,-6.888503157717801,-6.117070672374788,-6.035045542750934,-5.641428140794134,-2.447814053852117,-2.220562149627721,-1.3377538933071502,-1.0508356001639847,-0.8179084327720966
14131,51.27188009,-6.88794453691814,-6.116618065196385,-6.035648556236167,-5.640835563406404,-2.4474897080506817,-2.218372948936286,-1.3374522065381114,-1.0528714876374599,-0.8171309718564953
14136,51.29002172,-6.887385311670349,-6.116170285981077,-6.036247809857499,-5.640247966349386,-2.447166452649318,-2.2161855571613116,-1.3371618587213887,-1.054922806870534,-0.8163512517944113
14141,51.30816335,-6.886825467585188,-6.115727146528465,-6.036843154237511,-5.639665420072118,-2.4468442398331915,-2.214000186357675,-1.336883055165412,-1.0569890466879155,-0.8155693084690492
14146,51.32630499,-6.8862649835426435,-6.115288495500009,-6.037434420802365,-5.6390880271158546,-2.4465229621343494,-2.2118170540691433,-1.3366159117409109,-1.0590688571479479,-0.8147851748768267
14151,51.34444662,-6.885703802817035,-6.114854275233476,-6.038021436057763,-5.63851593488436,-2.446202467120033,-2.2096363464962576,-1.3363606217670894,-1.0611617165572962,-0.8139989453787295
14156,51.36258825,-6.885141842129251,-6.114424508576628,-6.038604050205931,-5.637949329611205,-2.4458825842795338,-2.2074582398714555,-1.3361173819143668,-1.0632669519444793,-0.8132107148796006
14161,51.38072988,-6.884578980122201,-6.113999285100821,-6.039182139198488,-5.637388403052101,-2.445563156925647,-2.2052828982062245,-1.3358864788869234,-1.065383927054026,-0.8124206011804428
14166,51.39887151,-6.884015086825167,-6.1135787250488764,-6.039755618893153,-5.636833322409507,-2.445244093459936,-2.203110444311875,-1.335668201342329,-1.067512142607945,-0.8116286922121512
14171,51.41701315,-6.8834500070266404,-6.113162955405117,-6.0403244483206615,-5.636284205629552,-2.4449253244094926,-2.2009409489164056,-1.335462874316381,-1.0696510300958646,-0.8108350677555298
14176,51.43515478,-6.882883585003847,-6.112752109107424,-6.040888594562559,-5.63574111703371,-2.444606811950106,-2.198774417508169,-1.3352708120929586,-1.0718000033158293,-0.8100397686507284
14181,51.45329641,-6.8823156827295175,-6.112346323842992,-6.041448044217436,-5.635204089862558,-2.444288511938265,-2.196610788410293,-1.3350922898774304,-1.0739583787826048,-0.809242809326707
14186,51.47143804,-6.881746188773866,-6.111945769364595,-6.04200276830583,-5.634673115296708,-2.443970359273259,-2.1944499398180355,-1.334927526898374,-1.076125475277886,-0.8084441621927831
14191,51.48957967,-6.881175060934793,-6.111550687282939,-6.042552763318638,-5.634148221386141,-2.443652316915358,-2.1922917599769094,-1.3347766525986051,-1.07829976699324,-0.8076438000789662
14196,51.5077213,-6.880602266696712,-6.111161318834278,-6.04309798766699,-5.63362938835222,-2.4433343586548726,-2.190136121989962,-1.334639816853623,-1.0804803794294788,-0.8068416890637372
14201,51.52586294,-6.880027868164737,-6.1107779256150945,-6.043638392497362,-5.633116601597314,-2.443016524210343,-2.1879829675307794,-1.3345170883632518,-1.0826658297868297,-0.8060377804152095
14206,51.54400457,-6.879451953926263,-6.110400782401995,-6.044173912461141,-5.632609830923351,-2.4426989108407544,-2.185832300846793,-1.3344085595004123,-1.0848549195880288,-0.8052320841127881
14211,51.5621462,-6.878874650295442,-6.110030139086979,-6.044704468604793,-5.63210901715741,-2.4423816491551147,-2.1836841961487488,-1.3343143266234967,-1.0870462759866477,-0.8044245716978613
14216,51.58028783,-6.878296059869521,-6.109666208972234,-6.0452299727077365,-5.6316140714306915,-2.4420648913952054,-2.181538726664541,-1.3342345024507514,-1.0892384190564004,-0.8036151995559456
14221,51.59842946,-6.8777162785012385,-6.109309149539684,-6.045750329179426,-5.631124892194806,-2.441748759305955,-2.1793959681160335,-1.3341691926737402,-1.0914298107676768,-0.8028038778552221
14226,51.6165711,-6.877135334551469,-6.1089590777092,-6.0462654322471545,-5.63064137843284,-2.4414333226341918,-2.177255955655827,-1.3341185366479649,-1.09361890539544,-0.8019904988330364
14231,51.63471273,-6.876553208064052,-6.108616067091207,-6.046775179089109,-5.630163426296024,-2.441118608806642,-2.175118680451604,-1.3340826736591767,-1.09580412683885,-0.8011749128033107
14236,51.65285436,-6.875969849520374,-6.108280182567923,-6.0472794768609965,-5.629690943524246,-2.440804631756311,-2.17298412173793,-1.3340617845502938,-1.0979839237008022,-0.8003570147561686
14241,51.67099599,-6.875385200792168,-6.10795151366588,-6.0477782381101015,-5.629223855093074,-2.4404914152292423,-2.1708522928378566,-1.33405605521231,-1.1001569171373555,-0.7995367091640548
14246,51.68913762,-6.874799242518561,-6.107630162788647,-6.048271364397414,-5.628762100018903,-2.4401790344265906,-2.1687232651884014,-1.3340656950911283,-1.1023218086855895,-0.7987139474812965
